x,y,u
1.221547319,1.075748243,-9.54E-08
1.362543335,1.100756376,-6.90E-06
1.115465396,1.173668222,2.58E-05
1.256461411,1.20542396,7.31E-07
1.150379488,1.310091544,3.04E-05
2.906084101,0.754954672,0.010619413
2.822026315,0.717954151,0.003309547
2.737968529,0.68095363,-7.73E-05
2.653910742,0.643953109,4.59E-04
2.911636639,0.681363925,0.009803254
2.827578852,0.641620649,0.002844593
2.743521066,0.601877373,-1.91E-04
2.917189176,0.607773179,0.008877752
2.83313139,0.565287148,0.002270295
2.922741713,0.534182433,0.007842905
3.02800278,0.629203282,0.037569433
2.992915758,0.597529666,0.022759332
2.957828736,0.565856049,0.012850489
3.065866071,0.586135521,0.0559902
3.030779049,0.550805692,0.035000215
2.995692027,0.515475862,0.018911488
3.103729363,0.543067761,0.081830669
3.06864234,0.504081718,0.0546608
3.141592654,0.5,0.11509084
1.885677799,0.963359012,6.55E-06
1.849806803,1.08557486,4.98E-06
1.813935808,1.207790708,3.91E-06
1.778064812,1.330006556,3.32E-06
1.746660286,0.988525612,-8.81E-07
1.71078929,1.103613123,-1.11E-06
1.674918294,1.218700634,-8.51E-07
1.607642772,0.999435538,-5.67E-07
1.571771776,1.107394713,5.40E-07
2.304677563,0.81459627,3.09E-05
2.304620927,0.919858445,2.64E-05
2.30456429,1.025120619,2.75E-05
2.304507653,1.130382794,3.40E-05
2.165010975,0.874961268,4.02E-06
2.164954339,0.974834734,1.40E-06
2.164897702,1.0747082,4.24E-06
2.025344387,0.924548848,-4.09E-06
2.025287751,1.019033606,-4.90E-06
2.673025954,0.934644804,4.66E-04
2.550243157,0.894628626,1.07E-04
2.42746036,0.854612448,-3.77E-05
2.666654217,0.837747573,3.97E-04
2.54387142,0.798268069,6.54E-05
2.421088623,0.758788566,-5.25E-05
2.66028248,0.740850341,3.95E-04
2.537499683,0.701907513,9.02E-05
-2.922741717,9.465817569,0.008106072
-2.995692029,9.484524138,0.019252199
-3.068642341,9.495918282,0.054851397
-3.141592654,9.5,0.114903667
-2.933482838,9.408698282,0.010856413
-3.00643315,9.423748638,0.025721272
-3.079383462,9.431486569,0.065039202
-2.944223958,9.351578994,0.013792649
-3.01717427,9.362973138,0.03237624
-2.954965078,9.294459707,0.01691478
-2.833131396,9.434712855,0.002106438
-2.843872516,9.374850812,0.003565347
