x,y,u
0.04344771,1.050372153,0.569317568
0.021723855,1.025186076,0.628604466
0,1,0.681277144
0.055674126,1.028627253,0.568227006
0.033950271,1.001727169,0.613962399
0.067900542,1.006882353,0.551137904
0.093285952,1.064045668,0.485379877
0.080593247,1.035464011,0.524657653
0.115970715,1.046151574,0.466763455
0.10327801,1.015814155,0.491956139
0.138655478,1.028257479,0.437226183
0.153186069,1.098431476,0.386375661
0.145920773,1.063344478,0.417988703
0.180937382,1.080431755,0.367514443
0.173672086,1.043830897,0.386120057
0.208688695,1.062432034,0.339084825
0.21210315,1.137318914,0.304618315
0.210395922,1.099875474,0.326610149
0.243799068,1.121378232,0.285183756
0.242091841,1.082781947,0.296906889
0.275494987,1.105437551,0.25859586
0.271063174,1.182189866,0.236896265
0.27327908,1.143813709,0.251060993
0.30484324,1.167949997,0.218717904
0.307059147,1.128750402,0.225107276
0.338623307,1.153710128,0.19531105
0.328987669,1.231755516,0.183230354
0.333805488,1.192732822,0.191644208
0.364012545,1.218553478,0.166948984
0.368830364,1.178955072,0.169466577
0.399037421,1.20535144,0.146846444
0.385054839,1.282052612,0.142678835
0.39204613,1.243702026,0.146516716
0.421303417,1.270596814,0.127810884
0.428294708,1.231856271,0.127316577
0.457551995,1.259141016,0.110392754
0.442166687,1.334938817,0.110619479
0.449859341,1.297039917,0.111767175
0.478490142,1.324601942,0.097674351
0.486182796,1.286461576,0.095744785
0.514813598,1.314265067,0.083114972
0.499029551,1.388909306,0.085902331
0.506921574,1.351587187,0.085422249
0.535187514,1.379523801,0.074764394
0.543079537,1.342075289,0.072134307
0.571345477,1.370138296,0.062680064
0.555744572,1.444272686,0.066750995
0.563545025,1.407205491,0.065386225
0.591662095,1.435292116,0.057268324
0.599462547,1.398199995,0.054400933
0.627579618,1.426311546,0.047268762
0.612359884,1.500116631,0.051908097
0.619969751,1.463214088,0.050086432
0.648122286,1.49126513,0.043849691
0.655732153,1.454422884,0.040983962
0.683884687,1.482413629,0.035562604
0.669121566,1.556078849,0.040328677
0.676503127,1.519246239,0.038316486
0.704858362,1.54709217,0.033483646
0.712239923,1.510399853,0.030754205
0.740595158,1.538105491,0.026603605
0.726739866,1.611790015,0.031166739
0.733667512,1.574947753,0.029159743
0.762378059,1.602426846,0.025391709
0.769305705,1.565800665,0.022904851
0.798016253,1.593063677,0.019711488
0.785691042,1.66697428,0.0238593
0.791853647,1.630018979,0.021986061
0.821069205,1.656960016,0.019039177
0.82723181,1.620294052,0.016856303
0.856447368,1.646945751,0.014396056
0.846116784,1.721466227,0.018042931
0.851282076,1.684205989,0.016365564
0.881148777,1.710422542,0.014060489
0.886314069,1.673528763,0.012192848
0.91618077,1.699378857,0.010301696
0.908159825,1.774750173,0.013433488
0.912170297,1.737064515,0.011973779
0.942835463,1.762341373,0.010177603
0.946845936,1.725099829,0.008610545
0.977511101,1.749932573,0.007169138
0.972084633,1.826241748,0.009799448
0.974797867,1.78808716,0.008561023
1.006409492,1.812168227,0.007173936
1.009122727,1.774542345,0.005885638
1.040734352,1.798094707,0.004803964
1.03838069,1.875901543,0.006964469
1.039557521,1.836998125,0.005940214
1.072258409,1.859575397,0.004886284
1.07343524,1.82129219,0.003849469
1.106136128,1.843249252,0.003058449
1.173975662,1.884643849,0.001816018
1.140889359,1.903732517,0.003176294
1.107803056,1.922821184,0.004769816
1.140055895,1.864663664,0.002371173
1.106969592,1.883035218,0.003955277
2.90235865,1.162144496,0.268747971
2.867694735,1.146023515,0.249697376
2.83303082,1.129902534,0.223676573
2.900083119,1.123010932,0.286393049
2.865419204,1.105919876,0.257455519
2.897807588,1.083877368,0.295054298
2.960740755,1.12218441,0.341273685
2.929274172,1.103030889,0.323219233
2.963385246,1.083472131,0.369020254
2.931918662,1.062997746,0.33728533
2.966029736,1.044759852,0.383226317
3.001575181,1.028802892,0.434249635
3.037120626,1.016177014,0.489430738
2.992588969,1.069415658,0.41089092
3.028134414,1.055124239,0.465099666
3.019148201,1.094071464,0.421703055
2.843035791,1.207931754,0.20857244
2.807227829,1.194018376,0.190872618
2.771419866,1.180104998,0.168420623
2.838033306,1.168917144,0.219140885
2.802225343,1.154316441,0.194309805
1.244445333,1.921371337,9.79E-04
1.212390042,1.944626111,0.001961579
1.180334751,1.967880884,0.00315511
1.209210498,1.90382913,0.001345053
1.177155206,1.926262367,0.002517682
3.072292629,1.007168955,0.548673218
3.107464632,1.001747511,0.61259075
3.060413374,1.04287518,0.518814445
3.095585377,1.035660429,0.578770142
3.083706122,1.069573346,0.524469223
2.784552033,1.257491073,0.161332866
2.7483153,1.245235039,0.145536364
2.712078568,1.232979005,0.126566351
2.77798595,1.218798035,0.166958401
2.741749217,1.206070135,0.146038335
2.727201956,1.309267947,0.125048592
2.690743844,1.298406396,0.111150922
2.654285732,1.287544845,0.0952157
2.719640262,1.271123476,0.127295597
2.68318215,1.259952029,0.109745778
2.670482235,1.363173338,0.097085997
2.633970653,1.353145584,0.085057968
2.59745907,1.343117831,0.071755752
2.662383984,1.325359091,0.097239029
2.625872401,1.315152001,0.082609806
2.61416528,1.418137345,0.075560913
2.577648598,1.408667525,0.065216368
2.541131917,1.399197706,0.054127251
2.605812175,1.380627588,0.074466625
2.569295493,1.371086319,0.062283973
2.557854468,1.473946754,0.05885529
2.521379025,1.464661763,0.050013051
2.484903582,1.455376773,0.040784001
2.549493192,1.43657223,0.05709427
2.513017749,1.427306529,0.046960442
2.501094391,1.529763152,0.045770547
2.464761482,1.520535382,0.038256517
2.428428573,1.511307613,0.030606564
2.492998986,1.492569963,0.043723376
2.456666078,1.483446085,0.0353213
1.317607602,1.952372848,4.61E-04
1.286869821,1.977991044,0.001101884
1.256132041,2.003609239,0.001922097
1.281026468,1.937801216,6.80E-04
1.250288687,1.962490288,0.001474602
3.141592654,0.999994448,0.681623139
3.175720675,1.001747511,0.753251106
3.12441652,1.032617347,0.629398116
3.158544542,1.032617347,0.689371111
3.141368409,1.063487184,0.61071854
2.443827507,1.585662589,0.035484241
2.407607806,1.576161857,0.029125018
2.371388104,1.566661126,0.0227957
2.43612804,1.548485101,0.033375657
2.399908339,1.539163135,0.026414789
1.393312603,1.976483518,1.80E-04
1.364051715,2.009588761,5.96E-04
1.334790827,2.042694004,0.001172671
1.355460103,1.965458763,2.92E-04
1.326199215,1.997533426,8.36E-04
3.246064681,1.016177014,0.901253097
3.224285625,1.04438514,0.787734605
3.20250657,1.072593266,0.67316047
3.210892678,1.007168955,0.830728003
3.189113623,1.037170388,0.738018927
2.385761108,1.640883351,0.027344697
2.349620793,1.630994645,0.021988545
2.313480479,1.621105938,0.016775365
2.378574606,1.603772239,0.025312012
2.342434291,1.594138305,0.019563578
2.326837963,1.695559549,0.020911934
2.290625383,1.684924123,0.016414721
2.254412804,1.674288697,0.012133219
2.320159221,1.658332744,0.019020969
2.283946641,1.648025949,0.014280047
2.265624595,1.748524139,0.015689409
2.229756883,1.737165375,0.011999883
2.193889171,1.725806612,0.008567284
2.260018699,1.711406418,0.0140365
2.224150987,1.700453217,0.010211462
2.203491863,1.799976011,0.011615298
2.167553928,1.787584355,0.008594615
2.131615993,1.7751927,0.005854792
2.198690517,1.762891311,0.010179318
2.162752582,1.750987811,0.007099427
1.47111329,1.99255861,5.49E-05
1.44719518,2.029986761,2.63E-04
1.42327707,2.067414911,5.83E-04
1.432212947,1.985636114,9.91E-05
1.408294836,2.021949215,3.92E-04
3.261905579,1.087792231,0.701071258
3.25398513,1.051984623,0.822004992
3.289530575,1.066276042,0.835085219
3.281610126,1.028802892,0.95960818
3.317155571,1.044759852,0.992593512
2.139660863,1.849905964,0.00843298
2.103480587,1.835894858,0.005985609
2.06730031,1.821883752,0.003828152
2.135638428,1.812549332,0.007205349
2.099458152,1.799112645,0.004750987
1.550231729,1.999682897,1.56E-05
1.53410929,2.040380807,1.13E-04
1.517986852,2.081078716,2.79E-04
1.510672509,1.997290039,2.38E-05
1.494550071,2.036818663,1.59E-04
3.321599511,1.120601283,0.63188102
3.319377541,1.082680568,0.813263288
3.353488615,1.102239325,0.768861655
3.351266645,1.062997746,0.986241504
3.385377719,1.083877368,0.946680679
2.070662943,1.85917586,0.004932992
2.074025576,1.896467968,0.005955934
2.033982987,1.844208669,0.003019382
2.03734562,1.880831448,0.004011204
2.000665664,1.865194927,0.00235732
2.003051462,1.903324062,0.003242216
2.00543726,1.941453196,0.004073444
1.966074151,1.885517755,0.0017881
