x,y,u
5.761911164,1.570760071,0.035633024
5.650372851,1.556098445,0.069400662
5.538834537,1.54143682,0.13992859
5.733760533,1.473553534,0.092587462
5.622222219,1.459965371,0.1686632
1.1032503,8.070507016,0.017184997
1.097749158,7.985964313,-0.002966477
1.092248015,7.901421609,0.024592123
1.191331681,8.105613562,0.092186623
1.185830538,8.02564951,0.017543321
1.180329396,7.945685458,-0.009389908
1.273911919,8.065334707,0.087748993
1.268410777,7.989949306,0.006323936
1.356492157,8.034213154,0.071733653
1.37496777,7.960031793,0.00298512
1.393443382,7.885850432,-0.008042762
1.411918994,7.811669072,0.038650007
1.42807419,8.015212828,0.083504316
1.446549802,7.944829407,0.005948519
1.465025414,7.874445986,-0.013886627
1.499656222,8.003808382,0.085879059
1.518131834,7.9372229,-4.84E-04
1.571238254,7.999999814,0.078857881
1.686313189,7.849255373,0.01931531
1.719573438,7.911013226,-0.006288583
1.752833687,7.97277108,0.010880706
1.786093935,8.034528933,0.070823174
1.647954877,7.89950352,-0.014902797
1.681215126,7.957460248,0.01553353
1.714475375,8.015416976,0.088743038
1.609596565,7.949751667,0.004944727
1.642856814,8.003907269,0.091421274
2.034016703,8.155813254,0.090137561
1.95137578,8.106221327,0.091021036
1.868734858,8.06579322,0.084582908
2.03503645,8.05827743,0.014011641
1.952395527,8.013267413,0.013044402
1.869754605,7.977421217,0.004755558
2.036056197,7.960741607,-0.005886553
1.953415274,7.9203135,-0.008704506
2.037075944,7.863205783,0.03044298
2.912137685,8.772084656,0.299187744
2.909743628,8.821624576,0.438976321
2.907349571,8.871164496,0.660210915
2.904955514,8.920704416,0.962891526
2.858911949,8.782529858,0.339544244
2.856517892,8.834158247,0.548039108
2.854123835,8.885786635,0.83797999
2.805686213,8.79297506,0.410368238
2.803292156,8.846691918,0.68756939
2.752460477,8.803420263,0.511659727
3.015544387,8.853131689,0.485142344
3.021495027,8.896308767,0.64651042
3.027445667,8.939485845,0.788873336
3.033396307,8.982662922,0.912231092
2.978681429,8.875655931,0.599564096
